Date,Ticker,Weight,Price
2008-06-19,S5ENRS,-3.049318610115481e-19,636.67
2008-06-19,S5FINL,1.5077186461126546e-19,304.08
2008-06-19,S5HLTH,-8.51098705401121e-18,356.27
2008-06-19,S5INDU,-1.5720931501039814e-18,324.64
2008-06-19,S5INFT,6.183340514956392e-19,382.1
2008-06-19,S5MATR,-3.0450834453792097e-18,276.63
2008-06-19,S5RLST,-4.938202082492571e-19,146.5
2008-06-19,S5TELS,0.0025212493708832214,139.72
2008-06-19,S5UTIL,0.05265892743593582,210.24
2008-06-19,SPXT,-2.7333753207896272e-18,2130.3
2008-09-19,BCOMTR,0.0607800426639361,350.817
2008-09-19,LBUSTRUU,0.8151671166106036,1405.88
2008-09-19,NDDUE15X,0.017577394014901177,4567.417
2008-09-19,NDDUJN,3.06287113727155e-17,3887.352
2008-09-19,NDDUNA,2.5614276324970042e-18,3207.867
2008-09-19,NDDUPXJ,2.981555974335137e-19,3245.443
2008-09-19,NDDUUK,-4.814535272193443e-18,4430.842
2008-09-19,NDDUWXUS,1.6534083130403943e-18,3979.735
2008-09-19,NDUEEGF,-8.621101337154269e-18,305.561
2008-09-19,RU10GRTR,-1.6263032587282567e-18,431.829
2008-09-19,RU10VATR,-3.8624702394796095e-19,686.43
2008-09-19,RU20GRTR,4.607859233063394e-19,2587.196
2008-09-19,RU20INTR,2.9815559743351372e-18,3254.78
2008-09-19,RU20VATR,0.008202001291089455,5544.33
2008-09-19,RUMCINTR,5.421010862427522e-19,5105.15
2008-09-19,RUMRINTR,0.02635447655016522,1078.1539
2008-09-19,RUTPINTR,-5.539595475043124e-19,2676.5505
2008-09-19,S5COND,-3.5236570605778894e-19,240.86
2008-09-19,S5CONS,0.031061210820656503,292.5
2008-09-19,S5ENRS,-1.5178830414797062e-18,536.93
2008-09-19,S5FINL,0.0038875483371511445,303.57
2008-09-19,S5HLTH,3.3068166260807885e-18,364.45
2008-09-19,S5INDU,-4.0657581468206416e-19,298.37
2008-09-19,S5INFT,0.027921188033923353,332.62
2008-09-19,S5MATR,0.00904902167757349,236.13
2008-09-19,S5RLST,-2.168404344971009e-18,147.03
2008-09-19,S5TELS,-2.3869388453626184e-18,124.17
2008-09-19,S5UTIL,-1.4907779871675686e-18,176.92
2008-09-19,SPXT,2.185345003916095e-19,2002.32
2008-12-22,BCOMTR,0.026783529192020327,221.906
2008-12-22,LBUSTRUU,0.9478292108998089,1451.29
2008-12-22,NDDUE15X,-5.968532959532702e-17,3162.737
2008-12-22,NDDUJN,2.2442984970449942e-17,3358.357
2008-12-22,NDDUNA,2.8731357570865868e-18,2190.143
2008-12-22,NDDUPXJ,3.220080452281948e-17,2137.008
2008-12-22,NDDUUK,-2.2171934427328566e-17,2873.55
2008-12-22,NDDUWXUS,1.6425662913155392e-17,2791.5
2008-12-22,NDUEEGF,-1.8973538018496328e-17,205.831
2008-12-22,RU10GRTR,5.149960319306146e-18,298.764
2008-12-22,RU10VATR,3.577867169202165e-18,472.606
2008-12-22,RU20GRTR,4.391018798566293e-18,1618.515
2008-12-22,RU20INTR,4.228388472693467e-18,2061.72
2008-12-22,RU20VATR,9.161508357502512e-18,3552.17
2008-12-22,RUMCINTR,3.415236843329339e-18,3180.78
2008-12-22,RUMRINTR,-8.131516293641283e-19,671.7501
2008-12-22,RUTPINTR,-5.421010862427522e-18,1921.3336
2008-12-22,S5COND,5.095750210681871e-18,163.417
2008-12-22,S5CONS,-5.637851296924623e-18,241.82
2008-12-22,S5ENRS,6.613633252161577e-18,361.63
2008-12-22,S5FINL,0.0002595378167129618,159.24
2008-12-22,S5HLTH,1.7780915628762273e-17,302.24
2008-12-22,S5INDU,-9.703609443745265e-18,199.77
2008-12-22,S5INFT,0.025127722091457767,227.08
2008-12-22,S5MATR,7.318364664277155e-18,132.8
2008-12-22,S5RLST,2.2171934427328566e-17,73.75
2008-12-22,S5TELS,1.0733601507606494e-17,109.45
2008-12-22,S5UTIL,-5.041540102057596e-18,143.91
2008-12-22,SPXT,-1.6805133673525319e-18,1400.42
2009-03-24,BCOMTR,0.07155594133719707,227.377
2009-03-24,LBUSTRUU,0.8796142080823551,1452.51
2009-03-24,NDDUE15X,-5.769988436696294e-18,2797.541
2009-03-24,NDDUJN,-2.905661822261152e-17,2976.552
2009-03-24,NDDUNA,7.013432803265607e-18,2072.807
2009-03-24,NDDUPXJ,0.0016973725500228317,2221.122
2009-03-24,NDDUUK,-6.254491282525754e-18,2674.492
2009-03-24,NDDUWXUS,3.0357660829594124e-18,2569.97
2009-03-24,NDUEEGF,0.007718877998226013,212.004
2009-03-24,RU10GRTR,1.0028870095490916e-18,298.721
2009-03-24,RU10VATR,3.266159044612582e-18,415.133
2009-03-24,RU20GRTR,4.0657581468206416e-19,1504.759
2009-03-24,RU20INTR,8.307699146670178e-18,1816.33
2009-03-24,RU20VATR,7.074419175467916e-18,2972.41
2009-03-24,RUMCINTR,1.3755815063409838e-18,3053.49
2009-03-24,RUMRINTR,-9.486769009248164e-20,584.3961
2009-03-24,RUTPINTR,2.8053731213062427e-18,1790.4775
2009-03-24,S5COND,2.459783678826488e-18,154.322
2009-03-24,S5CONS,0.03941360003219906,221.56
2009-03-24,S5ENRS,5.820810413531552e-18,357.64
2009-03-24,S5FINL,-6.871131268126884e-18,120.75
2009-03-24,S5HLTH,-4.675621868843738e-19,280.73
2009-03-24,S5INDU,2.405573570202213e-18,162.94
2009-03-24,S5INFT,1.883801274693564e-18,240.27
2009-03-24,S5MATR,3.869246503057644e-18,135.07
2009-03-24,S5RLST,4.7704895589362195e-18,50.05
2009-03-24,S5TELS,-2.981555974335137e-19,105.3
2009-03-24,S5UTIL,2.7308342219478643e-18,131.14
2009-03-24,SPXT,3.1509625637859973e-18,1306.03
2009-06-24,BCOMTR,0.024742072794863654,247.322
2009-06-24,LBUSTRUU,0.8637995368872022,1472.1
2009-06-24,NDDUE15X,-8.672335080204807e-19,3389.049
2009-06-24,NDDUJN,9.385125055577648e-18,3415.282
2009-06-24,NDDUNA,1.929416793046661e-18,2342.608
2009-06-24,NDDUPXJ,-4.0425372037881774e-18,2771.879
2009-06-24,NDDUUK,3.469200599755098e-18,3337.765
2009-06-24,NDDUWXUS,3.7241349337689054e-18,3107.194
2009-06-24,NDUEEGF,0.007152334040561287,272.888
2009-06-24,RU10GRTR,5.827586677109586e-19,337.758
2009-06-24,RU10VATR,-8.84900860904594e-19,468.264
2009-06-24,RU20GRTR,-1.2005095710021375e-18,1831.114
2009-06-24,RU20INTR,3.2107910860476114e-19,2167.52
2009-06-24,RU20VATR,1.2358215726188251e-18,3477.34
2009-06-24,RUMCINTR,-3.7778979878785266e-19,3570.03
2009-06-24,RUMRINTR,-3.9884268490139165e-19,721.7022
2009-06-24,RUTPINTR,-1.4463687421481405e-19,1996.1083
2009-06-24,S5COND,5.0042706523784064e-18,176.74
2009-06-24,S5CONS,0.06249693290840966,235.27
2009-06-24,S5ENRS,-7.373226867481196e-19,367.32
2009-06-24,S5FINL,-1.8244108711134125e-18,156.73
2009-06-24,S5HLTH,5.075421419947768e-18,298.92
2009-06-24,S5INDU,1.6929599397201488e-19,187.09
2009-06-24,S5INFT,0.0004770532804600808,282.38
2009-06-24,S5MATR,7.791633160151865e-19,152.4
2009-06-24,S5RLST,-2.2461469736462704e-19,63.25
2009-06-24,S5TELS,3.4592825565865626e-18,103.64
2009-06-24,S5UTIL,0.04133207008850303,139.38
2009-06-24,SPXT,-5.386869824217387e-19,1468.48
2009-09-24,BCOMTR,0.0005880663878205919,248.109
2009-09-24,LBUSTRUU,0.8460649668521331,1534.27
2009-09-24,NDDUE15X,0.005320797172765121,4223.441
2009-09-24,NDDUJN,7.301424005332069e-19,3782.644
2009-09-24,NDDUNA,-4.69764472547235e-18,2743.619
2009-09-24,NDDUPXJ,-2.591920818598159e-18,3582.956
2009-09-24,NDDUUK,0.030756774255102565,3898.28
2009-09-24,NDDUWXUS,-2.222614453595284e-18,3727.834
2009-09-24,NDUEEGF,-2.7511630126819675e-18,336.433
2009-09-24,RU10GRTR,-5.3854354786428416e-18,390.063
2009-09-24,RU10VATR,-1.2027867851011065e-19,562.848
2009-09-24,RU20GRTR,-2.682238855165046e-19,2175.212
2009-09-24,RU20INTR,2.7555033098416656e-19,2643.99
2009-09-24,RU20VATR,-2.6106670520733203e-18,4354.86
2009-09-24,RUMCINTR,-3.446859747142429e-18,4369.79
2009-09-24,RUMRINTR,4.396130081735352e-18,896.0676
2009-09-24,RUTPINTR,2.214144124122741e-18,2318.0332
2009-09-24,S5COND,0.009947747556700508,213.99
2009-09-24,S5CONS,0.05584189130562415,261.06
2009-09-24,S5ENRS,4.707813191520506e-18,407.32
2009-09-24,S5FINL,0.0086792054520492,198.73
2009-09-24,S5HLTH,2.3937151089406528e-17,331.29
2009-09-24,S5INDU,-2.9206809905570147e-18,233.16
2009-09-24,S5INFT,4.167402100491158e-18,333.94
2009-09-24,S5MATR,1.9152462516783337e-18,186.17
2009-09-24,S5RLST,-1.5741096270386108e-18,84.34
2009-09-24,S5TELS,0.017367956004855807,108.02
2009-09-24,S5UTIL,0.02543259501294907,149.14
2009-09-24,SPXT,-1.3017009418418839e-19,1722.02
2009-12-25,BCOMTR,0.00022279215066111559,
2009-12-25,LBUSTRUU,0.843316271544572,
2009-12-25,NDDUE15X,-2.0647947308540106e-18,4289.701
2009-12-25,NDDUJN,0.004834639551726407,3654.211
2009-12-25,NDDUNA,-5.36497778834608e-19,2952.135
2009-12-25,NDDUPXJ,-2.4113501445994295e-18,3734.296
2009-12-25,NDDUUK,3.1109520322705087e-19,4131.333
2009-12-25,NDDUWXUS,-5.399173253228915e-19,3808.56
2009-12-25,NDUEEGF,0.02154664889548086,361.895
2009-12-25,RU10GRTR,-4.613338687398451e-19,
2009-12-25,RU10VATR,1.6548888989825119e-18,
2009-12-25,RU20GRTR,1.4447085145594064e-18,
2009-12-25,RU20INTR,-7.763055040494328e-19,
2009-12-25,RU20VATR,-1.1574629476495977e-18,
2009-12-25,RUMCINTR,3.357667407744952e-18,
2009-12-25,RUMRINTR,-5.757040239175615e-19,
2009-12-25,RUTPINTR,-8.761978990800177e-19,
2009-12-25,S5COND,-4.634097063369692e-19,
2009-12-25,S5CONS,0.08276080342916221,
2009-12-25,S5ENRS,2.869729806215478e-18,
2009-12-25,S5FINL,-4.1796119458259734e-19,
2009-12-25,S5HLTH,4.1498621197449453e-19,
2009-12-25,S5INDU,2.147846055992103e-18,
2009-12-25,S5INFT,0.04524697234670097,
2009-12-25,S5MATR,-1.0517384434175472e-19,
2009-12-25,S5RLST,0.002071872081696419,
2009-12-25,S5TELS,-3.2357316531135488e-18,
2009-12-25,S5UTIL,8.451158531769592e-19,
2009-12-25,SPXT,-3.2819871401331157e-19,
2010-03-29,BCOMTR,0.006028383898747821,265.0703
2010-03-29,LBUSTRUU,0.8945910053566337,1566.43
2010-03-29,NDDUE15X,1.935727770232359e-18,4192.342
2010-03-29,NDDUJN,1.219306670724838e-17,3879.764
2010-03-29,NDDUNA,8.671365830945669e-19,3088.075
2010-03-29,NDDUPXJ,-1.5856456772600502e-17,3992.655
2010-03-29,NDDUUK,0.007009398333503013,4141.27
2010-03-29,NDDUWXUS,-6.765873310771602e-18,3867.774
2010-03-29,NDUEEGF,0.02257023466912286,373.934
2010-03-29,RU10GRTR,0.0013214468120606403,445.046
2010-03-29,RU10VATR,9.9120728978599e-19,632.907
2010-03-29,RU20GRTR,1.6580358318263129e-18,2465.128
2010-03-29,RU20INTR,1.1766552312095412e-18,3018.92
2010-03-29,RU20VATR,3.9981043581281815e-18,5007.13
2010-03-29,RUMCINTR,2.11148321886247e-18,5114.03
2010-03-29,RUMRINTR,2.7799834985639236e-18,988.9898
2010-03-29,RUTPINTR,-5.945680742379153e-19,2591.967
2010-03-29,S5COND,0.02806271783040805,260.6483
2010-03-29,S5CONS,0.02755486906908174,289.3
2010-03-29,S5ENRS,7.528511082217708e-18,428.62
2010-03-29,S5FINL,6.97124346914556e-18,215.96
2010-03-29,S5HLTH,0.003435123582839722,373.77
2010-03-29,S5INDU,-1.2453383785154987e-18,274.32
2010-03-29,S5INFT,0.009105883263118566,377.39
2010-03-29,S5MATR,1.2467613541665336e-18,205.25
2010-03-29,S5RLST,0.0001280313637831595,104.15
2010-03-29,S5TELS,4.898614418900177e-18,109.05
2010-03-29,S5UTIL,0.0001929058207007355,151.41
2010-03-29,SPXT,2.379495944362652e-18,1942.51
2010-06-29,BCOMTR,0.08012511961064384,249.419
2010-06-29,LBUSTRUU,0.8276669716015751,1622.33
2010-06-29,NDDUE15X,-1.0028870095490916e-18,3505.314
2010-06-29,NDDUJN,0.00017885861551301648,3550.372
2010-06-29,NDDUNA,-9.283481101907132e-18,2751.832
2010-06-29,NDDUPXJ,2.4936649967166602e-17,3454.03
2010-06-29,NDDUUK,1.260385025514399e-18,3612.334
2010-06-29,NDDUWXUS,1.2644507836612195e-17,3359.898
2010-06-29,NDUEEGF,2.293087594806842e-17,347.368
2010-06-29,RU10GRTR,9.676504389433127e-18,395.576
2010-06-29,RU10VATR,-1.6127507315721878e-18,565.859
2010-06-29,RU20GRTR,1.599198204416119e-18,2247.688
2010-06-29,RU20INTR,-1.4907779871675686e-19,2733.93
2010-06-29,RU20VATR,-1.6263032587282567e-19,4505.11
2010-06-29,RUMCINTR,2.981555974335137e-19,4636.6
2010-06-29,RUMRINTR,-1.2739375526704677e-18,903.1299
2010-06-29,RUTPINTR,5.4752209710517974e-18,2295.0081
2010-06-29,S5COND,1.3227266504323154e-17,232.4447
2010-06-29,S5CONS,0.02018056850209622,264.65
2010-06-29,S5ENRS,2.303929616531697e-19,375.65
2010-06-29,S5FINL,2.0599841277224584e-18,187.69
2010-06-29,S5HLTH,0.016737486209641668,329.59
2010-06-29,S5INDU,3.6591823321385775e-19,239.65
2010-06-29,S5INFT,-4.445228907190568e-18,335.15
2010-06-29,S5MATR,1.0842021724855044e-18,174.73
2010-06-29,S5RLST,-1.3010426069826053e-18,99.56
2010-06-29,S5TELS,0.055110995460530006,103.41
2010-06-29,S5UTIL,-6.1257422745431e-18,144.46
2010-06-29,SPXT,-3.5914196963582334e-18,1732.55
2010-09-29,BCOMTR,0.040424981703763074,281.5821
2010-09-29,LBUSTRUU,0.8164390491109585,1662.32
2010-09-29,NDDUE15X,4.445228907190568e-18,4205.701
2010-09-29,NDDUJN,1.6154612370034016e-17,3780.599
2010-09-29,NDDUNA,-2.710505431213761e-20,3046.669
2010-09-29,NDDUPXJ,-5.095750210681871e-18,4193.766
2010-09-29,NDDUUK,-5.692061405548898e-19,4330.174
2010-09-29,NDDUWXUS,1.463672932855431e-18,3909.642
2010-09-29,NDUEEGF,-9.324138683375338e-18,405.161
2010-09-29,RU10GRTR,-9.215718466126788e-19,444.454
2010-09-29,RU10VATR,1.0028870095490916e-18,617.931
2010-09-29,RU20GRTR,2.168404344971009e-19,2520.155
2010-09-29,RU20INTR,1.2468324983583301e-18,3017.44
2010-09-29,RU20VATR,-7.589415207398531e-19,4892.03
2010-09-29,RUMCINTR,3.333921680392926e-18,5210.41
2010-09-29,RUMRINTR,0.002467347657938659,965.7699
2010-09-29,RUTPINTR,2.168404344971009e-19,2526.6279
2010-09-29,S5COND,3.3881317890172014e-18,264.2025
2010-09-29,S5CONS,0.0612464235856561,289.54
2010-09-29,S5ENRS,1.8431436932253575e-18,418.86
2010-09-29,S5FINL,-5.421010862427522e-19,193.39
2010-09-29,S5HLTH,0.049790755231475664,354.93
2010-09-29,S5INDU,2.2768245622195593e-18,272.0
2010-09-29,S5INFT,2.439454888092385e-19,369.9
2010-09-29,S5MATR,7.860465750519907e-19,202.83
2010-09-29,S5RLST,2.710505431213761e-20,111.51
2010-09-29,S5TELS,0.029631442710207907,121.95
2010-09-29,S5UTIL,0.0,159.96
2010-09-29,SPXT,-1.8973538018496328e-19,1914.84
2010-12-30,BCOMTR,-4.133113723683634e-18,320.8548
2010-12-30,LBUSTRUU,0.7418073465278797,1635.46
2010-12-30,NDDUE15X,-4.56275770463018e-18,4344.76
2010-12-30,NDDUJN,-1.0957633183456973e-17,4124.312
2010-12-30,NDDUNA,9.020166636856586e-18,3371.428
2010-12-30,NDDUPXJ,5.4790449456398564e-18,4502.476
2010-12-30,NDDUUK,-3.523375682056425e-19,4540.098
2010-12-30,NDDUWXUS,-5.857318227492748e-18,4146.687
2010-12-30,NDUEEGF,1.1473470426616946e-17,434.891
2010-12-30,RU10GRTR,7.736993456157745e-18,496.094
2010-12-30,RU10VATR,7.22201436463272e-18,681.385
2010-12-30,RU20GRTR,-6.507526904766532e-18,2967.397
2010-12-30,RU20INTR,-1.2540792132512249e-17,3527.3
2010-12-30,RU20VATR,-9.918192329745936e-18,5675.56
2010-12-30,RUMCINTR,4.89968033544756e-18,5898.79
2010-12-30,RUMRINTR,-5.530254291860728e-18,1160.6836
2010-12-30,RUTPINTR,1.1976078486629531e-17,2779.0386
2010-12-30,S5COND,5.592602099156415e-18,296.2443
2010-12-30,S5CONS,0.1809500505177373,303.46
2010-12-30,S5ENRS,-6.996649907299416e-18,506.96
2010-12-30,S5FINL,-5.8438758817071645e-18,214.32
2010-12-30,S5HLTH,0.046854721827441395,365.23
2010-12-30,S5INDU,-2.0143766744412586e-18,300.78
2010-12-30,S5INFT,8.356862970358965e-18,405.39
2010-12-30,S5MATR,-7.527877665972591e-18,239.42
2010-12-30,S5RLST,-5.452197131004777e-18,120.9
2010-12-30,S5TELS,0.03038788112694165,128.33
2010-12-30,S5UTIL,2.3572626261600106e-17,159.35
2010-12-30,SPXT,1.0808957602284605e-17,2114.7
2011-04-01,BCOMTR,0.015536091506332025,341.7182
2011-04-01,LBUSTRUU,0.7637736975303232,1647.89
2011-04-01,NDDUE15X,7.030897410159056e-18,4755.213
2011-04-01,NDDUJN,-6.574691031624168e-18,3858.664
2011-04-01,NDDUNA,-2.6376704043158838e-18,3596.038
2011-04-01,NDDUPXJ,1.1112135664082189e-17,4658.301
2011-04-01,NDDUUK,-5.490456910689052e-19,4815.992
2011-04-01,NDDUWXUS,-2.1453694384977934e-18,4348.84
2011-04-01,NDUEEGF,1.1774147610368087e-17,451.472
2011-04-01,RU10GRTR,0.002886245582039375,527.66
2011-04-01,RU10VATR,-1.767945186140456e-18,730.029
2011-04-01,RU20GRTR,0.006828372821609301,3224.956
2011-04-01,RU20INTR,-2.168404344971009e-19,3792.51
2011-04-01,RU20VATR,-2.613097024794595e-19,6034.17
2011-04-01,RUMCINTR,4.5627538212741534e-05,6378.65
2011-04-01,RUMRINTR,-4.947560505968541e-19,1237.974
2011-04-01,RUTPINTR,6.673526007918927e-05,2949.7828
2011-04-01,S5COND,0.00037500466520274935,310.6349
2011-04-01,S5CONS,0.14381313716837665,310.67
2011-04-01,S5ENRS,0.0328481375926612,591.66
2011-04-01,S5FINL,0.00018496338030138675,222.48
2011-04-01,S5HLTH,0.0217473692344541,385.23
2011-04-01,S5INDU,-1.514494909690689e-18,328.74
2011-04-01,S5INFT,5.69629286856519e-05,417.27
2011-04-01,S5MATR,0.004678216481895807,250.2
2011-04-01,S5RLST,-9.612219162871392e-19,131.65
2011-04-01,S5TELS,0.007128453427159235,133.06
2011-04-01,S5UTIL,-1.1600963245594897e-17,163.08
2011-04-01,SPXT,3.098488266751464e-05,2250.58
2011-07-04,BCOMTR,0.03632528159359146,
2011-07-04,LBUSTRUU,0.8437821787546352,
2011-07-04,NDDUE15X,4.336808689942018e-19,4886.873
2011-07-04,NDDUJN,6.337500511356675e-18,4028.029
2011-07-04,NDDUNA,0.0006529532221852037,3610.447
2011-07-04,NDDUPXJ,1.531435568635775e-18,4644.458
2011-07-04,NDDUUK,0.009624363873742605,4877.655
2011-07-04,NDDUWXUS,-1.163333889245375e-18,4415.186
2011-07-04,NDUEEGF,4.387630666777276e-19,449.867
2011-07-04,RU10GRTR,0.00724771295570324,
2011-07-04,RU10VATR,3.2920815723205955e-18,
2011-07-04,RU20GRTR,-1.7278950831110285e-18,
2011-07-04,RU20INTR,-1.7229938405824006e-18,
2011-07-04,RU20VATR,2.480504940005477e-19,
2011-07-04,RUMCINTR,3.3812630870612997e-19,
2011-07-04,RUMRINTR,-1.8323498797682027e-18,
2011-07-04,RUTPINTR,2.684089146100505e-18,
2011-07-04,S5COND,0.031242026699988615,
2011-07-04,S5CONS,0.030355488960157277,
2011-07-04,S5ENRS,-1.9571261303612612e-20,
2011-07-04,S5FINL,0.017370391829036422,
2011-07-04,S5HLTH,7.792703114739563e-20,
2011-07-04,S5INDU,1.4907779871675686e-19,
2011-07-04,S5INFT,0.023399602110959747,
2011-07-04,S5MATR,2.2497195079074217e-18,
2011-07-04,S5RLST,2.7524023168063645e-18,
2011-07-04,S5TELS,-2.3513634615779377e-18,
2011-07-04,S5UTIL,-3.198396408832238e-18,
2011-07-04,SPXT,1.8973538018496328e-19,
2011-10-04,BCOMTR,0.0029201536370525617,278.1362
2011-10-04,LBUSTRUU,0.8681912307183568,1754.71
2011-10-04,NDDUE15X,0.0030375644243181756,3403.889
2011-10-04,NDDUJN,-6.2341624917916505e-19,3597.507
2011-10-04,NDDUNA,-2.082653854275398e-20,3003.853
2011-10-04,NDDUPXJ,-6.368876541097595e-18,3459.78
2011-10-04,NDDUUK,3.9979955110402976e-18,3886.413
2011-10-04,NDDUWXUS,-3.333921680392926e-18,3369.632
2011-10-04,NDUEEGF,0.0016244602477941425,322.388
2011-10-04,RU10GRTR,4.4994276802092716e-18,456.954
2011-10-04,RU10VATR,6.369687763352339e-19,599.963
2011-10-04,RU20GRTR,-2.9695630321186886e-18,2497.114
2011-10-04,RU20INTR,1.937545577793555e-18,2924.94
2011-10-04,RU20VATR,-2.8188690577224525e-19,4633.78
2011-10-04,RUMCINTR,6.236151131051008e-19,5109.09
2011-10-04,RUMRINTR,1.769755966278909e-18,930.2075
2011-10-04,RUTPINTR,3.2932640989247197e-18,2544.3815
2011-10-04,S5COND,2.642742795433417e-18,275.8948
2011-10-04,S5CONS,0.03550292751443115,304.32
2011-10-04,S5ENRS,1.0332722881550486e-18,441.75
2011-10-04,S5FINL,6.747077418104036e-19,158.08
2011-10-04,S5HLTH,0.019495682724551235,359.6
2011-10-04,S5INDU,-1.0706496453294356e-18,251.36
2011-10-04,S5INFT,3.5989205779504755e-18,377.55
2011-10-04,S5MATR,-9.48483324435084e-19,186.35
2011-10-04,S5RLST,1.8033209912736785e-18,112.5
2011-10-04,S5TELS,2.4001525593397854e-17,120.46
2011-10-04,S5UTIL,0.06922798073349598,166.04
2011-10-04,SPXT,4.0793106739767104e-18,1918.39
2012-01-04,BCOMTR,0.040512276176551495,290.4945
2012-01-04,LBUSTRUU,0.8305518781634054,1764.68
2012-01-04,NDDUE15X,-6.505213034913027e-19,3744.507
2012-01-04,NDDUJN,0.004733418249620435,3640.96
2012-01-04,NDDUNA,-1.0842021724855044e-19,3427.584
2012-01-04,NDDUPXJ,8.131516293641283e-20,4062.557
2012-01-04,NDDUUK,-6.505213034913027e-19,4542.444
2012-01-04,NDDUWXUS,-3.3068166260807885e-18,3734.42
2012-01-04,NDUEEGF,1.4094628242311558e-18,364.822
2012-01-04,RU10GRTR,3.0899761915836876e-18,515.808
2012-01-04,RU10VATR,-2.0599841277224584e-18,695.267
2012-01-04,RU20GRTR,-6.911788849595091e-19,2873.316
2012-01-04,RU20INTR,1.179069862577986e-18,3383.0
2012-01-04,RU20VATR,5.421010862427522e-19,5387.63
2012-01-04,RUMCINTR,1.3010426069826053e-18,5849.56
2012-01-04,RUMRINTR,-1.2197274440461925e-19,1059.1617
2012-01-04,RUTPINTR,8.131516293641283e-19,2908.4781
2012-01-04,S5COND,1.2468324983583301e-18,313.7104
2012-01-04,S5CONS,0.10667887239284318,334.97
2012-01-04,S5ENRS,-2.439454888092385e-18,535.16
2012-01-04,S5FINL,-1.179069862577986e-18,179.12
2012-01-04,S5HLTH,0.002036007220418204,405.21
2012-01-04,S5INDU,0.0026152255335030617,299.86
2012-01-04,S5INFT,3.7947076036992655e-19,417.91
2012-01-04,S5MATR,-1.734723475976807e-18,219.26
2012-01-04,S5RLST,-1.2197274440461925e-19,128.75
2012-01-04,S5TELS,7.535205098774256e-18,129.19
2012-01-04,S5UTIL,0.012872322263658273,178.88
2012-01-04,SPXT,9.215718466126788e-19,2193.28
2012-04-05,BCOMTR,1.4166774113081918e-18,284.8544
2012-04-05,LBUSTRUU,0.7832281350364969,1776.62
2012-04-05,NDDUE15X,-1.2866871427111403e-18,3982.919
2012-04-05,NDDUJN,0.00021373025723278637,3863.177
2012-04-05,NDDUNA,2.9622904724168294e-18,3749.364
2012-04-05,NDDUPXJ,1.1117513431344935e-18,4338.173
2012-04-05,NDDUUK,-1.0142551089006464e-18,4705.876
2012-04-05,NDDUWXUS,1.505699374504699e-18,3931.977
2012-04-05,NDUEEGF,0.0063610570123826425,405.157
2012-04-05,RU10GRTR,3.0711515203222645e-18,582.183
2012-04-05,RU10VATR,1.584070986269588e-18,751.258
2012-04-05,RU20GRTR,-1.9609485114649295e-18,3189.871
2012-04-05,RU20INTR,-5.303286667027736e-18,3717.02
2012-04-05,RU20VATR,-3.867890673176493e-18,5857.91
2012-04-05,RUMCINTR,1.4045955089389085e-18,6494.54
2012-04-05,RUMRINTR,-4.853066122032951e-18,1190.3822
2012-04-05,RUTPINTR,3.686287386450715e-18,3205.7766
2012-04-05,S5COND,0.020464649533871324,356.0292
2012-04-05,S5CONS,0.0903666091675676,351.09
2012-04-05,S5ENRS,0.00013878483867139826,528.72
2012-04-05,S5FINL,0.022029793175392904,209.18
2012-04-05,S5HLTH,6.938893903907228e-18,434.41
2012-04-05,S5INDU,-1.1189132431066387e-18,319.52
2012-04-05,S5INFT,0.05500198507837711,496.82
2012-04-05,S5MATR,-3.264246002269137e-19,230.77
2012-04-05,S5RLST,2.234385765353202e-18,139.97
2012-04-05,S5TELS,0.022195255900007205,129.28
2012-04-05,S5UTIL,-1.312873536158388e-17,177.31
2012-04-05,SPXT,1.68421602469398e-18,2414.4
2012-07-06,BCOMTR,0.028441821589807258,275.3062
2012-07-06,LBUSTRUU,0.8627153318498239,1821.26
2012-07-06,NDDUE15X,0.005434653740069615,3662.284
2012-07-06,NDDUJN,-1.5263533709522492e-17,3693.565
2012-07-06,NDDUNA,0.0014643671063061488,3629.952
2012-07-06,NDDUPXJ,-2.7570495352171588e-18,4238.947
2012-07-06,NDDUUK,0.007017143380804114,4620.028
2012-07-06,NDDUWXUS,-2.9496619143409383e-18,3729.433
2012-07-06,NDUEEGF,-8.37868300665391e-19,374.394
2012-07-06,RU10GRTR,-9.0801931945661e-19,559.814
2012-07-06,RU10VATR,0.005570619630572029,738.165
2012-07-06,RU20GRTR,1.478457680646864e-20,3141.642
2012-07-06,RU20INTR,1.448267074267861e-19,3680.31
2012-07-06,RU20VATR,1.2897946476775543e-19,5830.85
2012-07-06,RUMCINTR,5.319366908757006e-19,6253.79
2012-07-06,RUMRINTR,-6.805597425803931e-19,1203.8909
2012-07-06,RUTPINTR,0.0011184712495381343,3126.9305
2012-07-06,S5COND,0.007850808275820728,346.1687
2012-07-06,S5CONS,0.014349323535036058,360.87
2012-07-06,S5ENRS,1.1148703537914281e-18,501.52
2012-07-06,S5FINL,0.00417404313971936,194.92
2012-07-06,S5HLTH,0.036846507535316875,436.09
2012-07-06,S5INDU,2.846030702774449e-19,305.75
2012-07-06,S5INFT,5.4752209710517974e-18,459.76
2012-07-06,S5MATR,1.9661909314812876e-18,222.07
2012-07-06,S5RLST,-1.161255251883511e-18,147.89
2012-07-06,S5TELS,-3.7947076036992655e-19,146.84
2012-07-06,S5UTIL,0.023865005150071707,186.96
2012-07-06,SPXT,0.0011519038171141352,2352.34
